wind da,wind id,wind me,solar da ,solar id,solar me
39.01578803,15.79780374,2.447291805,1.652616364,1.668490839,6.594590982
46.743718,7.009847982,2.860017976,0,0,0.001670997
51.77029192,3.351049279,4.121448669,0,0,0
12.72030951,3.145882997,3.281463715,0,0,0
11.62608934,3.966548126,1.316654617,0,0,0
10.6344523,2.735550432,1.813669936,0,0,0
10.66864668,2.222634726,5.446822854,0,0,0
11.24995115,3.41943804,4.217363906,0,0,0
11.93383876,5.12915706,5.199768455,0,0,0
12.99386455,4.787213256,4.121448669,4.202558297,5.067299418,8.033319687
15.76360936,6.428543515,2.05491129,21.99533792,26.21627719,31.02707851
15.96877565,5.505295244,1.88051995,45.76276851,56.7420565,56.16054942
13.64355778,5.368517722,1.787511235,61.51442488,81.45443608,94.93353608
12.0364219,6.804681699,7.867955958,67.55925774,98.9957306,56.02686964
11.18156239,9.164093947,6.9494949,72.90561372,93.9209117,51.83350183
11.04478487,10.18992536,5.394505452,87.57362832,90.26727602,79.21028666
12.2073938,10.49767478,10.23967818,110.9533875,87.67723015,115.4149504
13.13064207,9.642815272,10.94305659,147.4880733,87.11493955,106.9563619
12.00222752,12.44675446,12.21611337,175.6644303,97.17267251,108.5229219
9.847981555,12.54933761,7.001812302,178.9688275,113.4072471,150.5125784
6.90726484,9.47184337,3.080913674,155.2022325,109.0258921,142.9680255
4.137520028,4.411075071,2.519954863,116.6865794,91.45451963,113.6294898
2.256829106,1.880690922,1.447448122,74.89326505,62.7609889,78.02471405
1.607135879,1.812302161,1.828202548,35.44185347,31.16994878,39.51240298
2.291023487,1.812302161,2.697252726,3.86835883,3.321107203,12.81070107
3.624604322,3.385243659,2.990811481,0,0,0.208874667
4.342686311,4.923990777,2.682720114,0,0,0
8.069873774,5.505295244,20.42413244,0,0,0
11.79706124,7.180819884,38.02312517,0,0,0
13.64355778,32.55305014,25.00190512,0,0,0
15.38747118,30.60397046,18.43316464,0,0,0
16.58427449,25.03028645,28.69028196,0,0,0
16.55008011,26.29547853,22.68540682,0,0,0
16.31071945,30.8775255,25.73725527,4.159947865,4.192532313,2.319344301
13.64355778,31.66399625,13.3264049,21.64359298,21.58510807,12.15984761
8.275040056,22.12376412,9.164264919,50.49419746,46.39941849,41.82422779
5.231740201,8.993122045,8.832921372,86.13155762,74.04857589,90.23302058
4.992379538,10.39509164,5.824670757,125.719991,100.629966,136.5330147
6.90726484,7.830513111,5.24336629,157.2951566,156.5991862,185.9185055
10.22411974,6.223377232,4.816107507,175.9443224,178.2160432,187.1892989
12.95967017,6.941459221,6.405975224,176.4272406,182.5272164,192.7269841
15.55844308,9.232482707,9.437478018,164.0493278,182.7803725,184.4505343
18.39657665,10.53186916,12.74800696,142.5193627,163.2129937,185.3695828
21.23471023,14.77197233,16.57880339,122.265204,140.4899364,172.8671808
23.01281801,18.56754856,25.67040525,87.05060615,108.3850646,118.473711
24.58575951,27.35550432,29.93718004,56.62926418,73.61912958,66.06872812
24.96189769,30.74074798,35.08463109,33.78088212,42.1935182,27.63077643
25.54320216,39.32353746,25.49310739,18.01251577,19.4378765,6.214439088
26.53483919,38.16092852,19.98234104,1.95590238,1.98096734,0.919884033
26.60322795,31.0484974,24.09797667,0,0,0
25.44061902,29.37297276,21.78729141,0,0,0
31.52721873,30.05686037,17.18336004,0,0,0
30.67235922,28.14197507,26.68768807,0,0,0
30.22783227,27.62905936,24.72287897,0,0,0
30.12524913,31.97174567,28.51879714,0,0,0
31.62980187,31.49302435,27.29515124,0,0,0
34.43374106,30.50138731,30.19586053,0,0,0
35.08343429,31.52721873,30.14644965,1.414499244,1.380243799,0.786204246
33.10016023,32.99757708,27.17017078,7.695778225,6.769210203,5.653819482
30.91171988,34.05760288,30.80041717,17.23048902,13.25184436,17.37252379
31.39044121,32.6214389,28.35021884,28.29416237,21.10887383,33.01890733
35.11762867,36.34862636,19.63065184,40.11479752,30.82739433,45.22052987
40.8280902,32.9633827,14.81163781,52.24540267,47.91668407,59.07727527
46.09402478,30.39880417,17.74431885,62.24381522,52.4125024,75.70620525
49.5476572,27.59486498,17.52632967,63.85131466,54.04757329,86.9603723
52.41998515,33.81824221,27.65556001,60.14838456,75.60260341,88.04067208
55.63425691,33.30532651,25.38847259,54.58730543,68.09314139,83.75623491
58.88272305,41.58036656,30.75681934,49.25849493,65.44711711,63.18458672
59.39563875,38.46867795,31.22767595,43.17188714,48.19239863,49.00283234
56.55750518,42.26425417,34.33765485,34.58045434,33.12835766,38.69612078
54.64261988,42.60619798,36.57567705,23.8885779,19.79296343,22.91605745
52.93290086,43.87139005,40.45588436,12.9126319,9.087719005,10.83056923
50.2315448,44.17913947,38.60442964,1.336797868,0.944113494,1.845616556
48.28246512,45.30755403,36.49429442,0,0,0.041774933
48.04310446,44.07655633,31.73050432,0,0,0
45.75208097,41.40939466,28.58274063,0,0,0
44.58947204,40.28098011,30.50395189,0,0,0
44.96561022,39.66548126,32.80591758,0,0,0
47.05146743,42.5720036,34.87826801,0,0,0
49.17151901,41.58036656,31.01840635,0,0,0
51.70190316,40.58872953,30.28886924,0,0,0
51.2915706,36.89573645,27.41141213,2.648530776,2.847379458,1.255754497
49.82121224,34.26276916,24.90308336,14.97046512,16.67321141,9.456173917
49.06893587,34.5363242,21.53733049,35.44435997,38.9342379,22.65203987
50.0605729,34.3653523,22.49066982,61.47348545,66.99028315,36.72434392
53.51420532,34.09179726,25.27802474,90.25474354,95.75399577,54.15117513
59.36144437,38.77642737,24.80716812,120.0578165,90.68669635,76.76645306
64.55899019,39.63128688,27.24574036,144.9130664,119.4930194,99.86632021
67.77326195,45.10238774,27.61777522,156.8665458,135.2371563,122.3069789
69.48298097,39.32353746,26.25170972,162.7735214,123.6663353,129.129661
69.99589667,38.63964985,28.64087108,162.2630317,133.8535705,127.8037247
70.06428544,35.28860057,32.34668705,151.101605,127.0183559,132.5276341
67.05517996,35.45957247,31.66656083,131.059663,116.1435053,128.833059
59.73758256,33.27113213,27.30096428,100.3968619,95.76736375,107.809406
50.16315604,27.59486498,25.96396401,64.64420289,67.09388499,68.64457051
41.5119778,25.30384149,18.83426472,30.74217347,33.92291689,34.74337658
33.23693775,19.45660245,16.31721638,3.260951299,1.673503831,11.94094695
23.69670562,15.8661925,9.472356286,0,0,0.019216469
16.85782954,14.66938919,8.030721208,0,0,0
16.41330259,9.43764899,5.958370784,0,0,0
17.13138458,8.172456915,6.641403533,0,0,0
17.74688343,8.685372621,4.859705342,0,0,0
17.67849467,11.45511743,9.048004025,0,0,0
17.06299582,12.92547579,12.1550764,0,0,0
14.97713861,15.72941498,27.84739048,0,0,0
12.10481066,20.79018328,32.59664797,4.939468122,4.972888068,3.937705219
8.514400719,31.08269178,32.84660889,27.9006425,27.45197971,24.29630125
6.154988472,31.28785806,20.34274981,68.60530207,68.09815438,57.64773705
6.702098558,27.15033804,11.44007191,117.865468,116.323973,120.2942626
8.58278948,17.88366095,12.12310465,163.660821,161.6230397,176.476535
11.42092305,13.54097464,16.86364258,197.1434301,215.2770931,213.150749
13.4383915,15.76360936,14.81745086,220.7905488,240.4740619,212.560887
13.33580836,15.28488804,11.14360663,231.031256,252.0916709,234.2253674
11.55770057,11.76286686,6.031033843,236.4386034,240.2651873,253.5345771
8.822150143,7.796318731,4.897490132,231.7598108,234.9622772,234.3030688
7.009847982,5.16335144,7.083194928,212.8992639,227.7427333,213.5701694
6.05240533,4.034936887,5.077694517,182.3768266,193.9075437,179.9864649
3.829770605,5.607878385,3.048941928,136.8655432,145.7828205,128.4303487
1.914885302,3.487826801,1.113198054,86.43567914,92.06025616,81.68837571
0.718081988,1.367775216,0.810919731,38.13383018,39.90258086,38.53236304
0.752276369,1.128414553,0.674313181,3.99368363,4.174986841,10.89657362
2.735550432,1.401969596,0.749882762,0,0,0.001670997
6.189182852,3.145882997,2.046191723,0,0,0
11.89964438,3.692993083,4.627183555,0,0,0
14.97713861,6.83887608,9.245647544,0,0,0
16.65266325,12.24158818,16.66018602,0,0,0
17.81527219,18.39657665,26.72547286,0,0,0
20.17468443,28.07358631,36.18910958,0,0,0
23.11540115,38.36609481,44.90286354,0,0,0
26.80839423,43.56364063,48.91677088,4.671273049,4.505008815,3.349514158
28.72327953,47.11985619,51.19839091,25.86703874,25.30140614,28.30753035
26.60322795,51.39415374,51.77388233,62.21875026,62.08841247,53.32570245
24.51737075,47.90632694,36.82854449,98.94727168,98.98654012,79.22866763
24.20962132,47.49599437,28.07991227,127.0609663,128.3384438,102.1330281
24.17542694,36.99831959,24.32468541,142.4884492,138.4697006,124.0113962
25.44061902,30.26202665,18.32271679,149.9995823,151.6037397,144.3407498
26.158701,25.4748134,19.31965395,140.2200703,147.3928264,128.9867908
25.13286959,21.81601469,17.70653406,120.8172848,124.3439247,128.81802
21.61084841,19.83274063,12.6753439,94.58680413,109.8179448,105.7081269
16.41330259,15.83199812,17.60189925,73.71938942,84.37450392,74.57243356
13.09644769,15.90038688,12.10566552,59.40395525,68.23601166,57.19740327
13.71194654,14.36163977,4.618463988,46.99763554,54.14114914,42.74160533
15.62683184,10.39509164,3.932524718,33.67644479,36.01834755,31.32618703
16.07135879,6.87307046,3.595368127,19.91828823,20.50731479,17.10098672
16.85782954,6.736292938,5.55436418,1.068602796,1.072780289,3.955250691
16.48169135,9.164093947,8.08303861,0,0,0.029242453
14.94294423,11.52350619,10.10307163,0,0,0
25.85095158,12.95967017,11.09128923,0,0,0
26.12450662,13.84872406,14.88720739,0,0,0
24.75673141,15.76360936,8.411475634,0,0,0
22.22634726,12.89128141,5.792699011,0,0,0
19.04626988,9.129899566,4.737631404,0,0,0
15.14811052,6.83887608,4.074944312,0,0,0
13.4383915,5.98401657,3.952870374,2.52654797,3.263457795,5.245260634
12.99386455,5.300128962,3.397724608,14.15000543,19.26075078,25.85116427
12.0364219,6.87307046,2.426946149,29.31681274,48.49652015,65.54236396
12.72030951,6.975653601,1.770072101,43.58044599,68.16917177,102.164777
16.96041268,8.275040056,4.304559576,58.70213637,82.46622497,104.7021865
23.32056743,10.32670288,16.66599906,75.16313111,118.7561096,97.74833109
28.17616945,17.23396772,86.87304604,92.41033011,119.6601191,91.49545906
30.56977608,50.0605729,35.54676814,105.3705854,113.7046846,48.66194888
32.72402204,70.23525734,21.86867404,121.6845324,78.24027271,52.30890057
34.74149048,30.29622103,9.885082457,131.4815898,81.25976489,104.8174853
36.34862636,30.77494236,6.359470866,123.6195473,65.80805254,152.1718788
38.46867795,17.74688343,8.731193091,101.283326,71.58886782,159.0121064
42.53780921,17.67849467,9.158451874,79.63889748,71.23545188,128.4712881
45.99144164,20.96115518,15.08775743,54.94991185,54.1687206,87.06815163
49.37668529,23.35476181,15.06159873,30.04536758,30.26761022,34.27883933
55.73684005,29.16780648,26.81557505,1.546508033,1.696062295,7.893791409
60.59244206,35.66473875,45.17607663,0,0,0.006683989
63.56735316,49.27410215,56.47663547,0,0,0
81.45101411,71.12431123,50.57639513,0,0,0
79.15999062,69.00425964,60.39172105,0,0,0
75.19344249,61.85763414,44.56280042,0,0,0
70.26945172,58.02786354,45.25745926,0,0,0
62.06280042,39.2551487,45.89398765,0,0,0
52.35159639,37.61381844,33.58777209,0,0,0
45.23916527,34.77568486,25.58320958,2.494799021,2.360283735,0.87142511
35.83571066,21.81601469,21.6158066,14.07397505,12.93268387,15.39072095
27.42389308,22.05537536,22.40928719,29.76547552,24.86026285,30.55000877
26.77419985,23.38895619,17.93033628,46.83805529,37.82887316,41.7548814
32.65563328,22.02118098,16.0469098,62.84119677,50.69805914,49.95697182
39.97323069,22.56829106,12.92821134,75.11884969,80.6297989,102.3335478
45.37594279,20.9269608,13.22467662,84.73126185,103.2977132,138.1154492
48.07729884,17.98624409,10.18445426,88.20442981,114.9052962,146.6759686
45.58110907,15.21649928,10.73960002,89.82696823,162.5178588,131.9377721
42.70878112,14.29325101,12.58233518,89.24796765,167.9486001,146.6584231
44.72624956,14.70358357,17.76175798,87.53853738,133.7884016,160.2670254
53.5483997,16.31071945,13.70134628,81.20295098,118.2046805,124.7558255
69.34620345,19.0120755,17.2821818,61.49270192,91.20470553,86.16080007
80.9380984,20.585017,10.40244343,39.77474956,54.18041758,46.64171311
80.56196022,25.44061902,17.25021005,20.68026301,24.83352689,17.29816441
79.15999062,28.89425144,28.71644066,1.037689345,1.213979564,3.356198147
87.94794638,48.76118645,58.7320968,0,0,0
93.31646411,75.74055258,85.20760874,0,0,0
111.9524014,102.4121693,71.20398413,0,0,0
127.7160108,123.6810739,92.80525812,0,0,0
143.0350932,111.7472351,116.4672564,0,0,0
164.7485248,142.0434562,154.8013795,0,0,0
188.9239517,157.7044824,181.9105133,0,0,0
197.0280199,188.0690922,204.3139875,0,0,0
198.12224,219.2543671,198.396308,2.477253549,2.861582936,1.112884225
198.2590175,225.0674118,169.8920435,14.97882011,18.34922173,9.197169331
197.6435187,231.7011216,185.6831793,45.35003217,49.21087151,44.24466743
208.2437766,219.8356716,193.1529417,99.056722,89.35992447,102.7579811
225.5461331,228.862988,213.1817871,158.3888244,133.232795,155.4060941
240.9336043,261.5186213,216.0650573,193.9568381,184.2550276,155.5598259
252.0125835,258.3043495,225.4414983,208.444385,198.1844614,163.0099675
260.4585955,261.4502325,226.2640441,207.8386485,199.664965,155.2130939
261.9973426,261.6553988,209.9991451,206.1676512,155.0727302,140.8349974
255.2952441,247.1911759,200.5645736,199.386744,155.0301197,131.999599
244.6607917,222.4002501,203.4623764,187.9387412,122.6461914,141.060582
227.0506858,203.9694791,170.618674,165.2833594,112.7705971,134.6690172
194.0873031,172.4422603,123.5533579,125.9489176,98.91468723,124.7015181
150.8314119,128.365704,95.97918051,81.21966095,74.72867181,74.13045476
113.9014811,81.07487592,66.83548107,37.15713223,37.41613682,36.03255103
90.37574739,68.45714956,40.18848431,1.884049495,1.919140439,6.805972144
77.03993904,56.28395013,32.3786588,0,0,0
71.15850561,41.23842276,38.47944918,0,0,0
64.14865763,34.5363242,42.91189574,0,0,0
65.48223846,42.77716988,49.5968971,0,0,0
64.66157333,63.22540936,66.26580269,0,0,0
68.76489898,76.52702333,69.95417953,0,0,0
73.9624448,83.33170503,87.00093302,0,0,0
72.01336512,87.84536324,96.49363496,0,0,0
68.35456642,94.17132362,77.79888331,4.942810116,4.835866287,3.449773998
59.60080503,88.83700027,66.79478975,30.31690464,29.79304698,27.43526974
56.96783774,75.7063582,53.23876959,82.52303888,78.15672284,70.1568231
69.61975849,64.59318457,43.75188069,131.6152696,124.7558255,126.1502728
84.04978702,63.36218688,41.54873676,170.9313304,167.1197854,154.8045351
91.81191137,64.08026887,52.24473895,194.9051291,185.1214397,183.066113
91.09382938,62.37054985,55.18904607,209.6032217,199.5956186,206.3807033
85.55433976,62.13118918,45.8998007,216.2078386,202.9509813,193.13053
78.03157607,54.7793974,41.54873676,214.8685343,187.8526849,212.6185364
68.9016765,46.36757982,46.24858338,204.1532639,182.5973983,200.8547151
59.42983313,40.38356325,40.11000821,183.9224991,178.706481,170.2829834
49.51346282,35.18601743,33.37559596,155.1203536,153.6482049,151.4391465
40.31517449,26.80839423,26.99577944,120.0477905,120.6401591,117.86881
31.66399625,19.96951815,15.97134022,79.67231742,80.67324483,79.78176775
24.44898198,20.585017,10.37628473,38.56160549,38.98603882,35.41428201
18.32818789,11.6944781,8.210925593,1.90577246,1.967599362,8.596445789
12.17319942,9.300871468,4.476044394,0,0,0.003341995
6.120794091,7.830513111,2.461824417,0,0,0
6.496932276,4.30849193,2.822233186,0,0,0
4.30849193,3.043299855,5.629933761,0,0,0
3.761381844,4.30849193,8.065599476,0,0,0
3.590409942,6.325960374,5.740381609,0,0,0
3.932353746,7.044042362,5.223020634,0,0,0
3.863964985,5.573684005,3.731974677,0,0,0
4.30849193,3.282660518,4.287120442,4.538428761,4.8275113,3.665332654
4.684630115,3.658798703,3.06347454,29.09457009,30.02280911,26.91057658
4.27429755,3.658798703,2.595524444,76.6753837,79.91711853,74.38945935
4.069131267,3.45363242,1.156795889,124.0682101,129.4337826,120.7111765
4.171714409,3.214271757,0.90974149,166.4162956,174.3059095,150.8693364
5.16335144,2.496189769,0.962058892,192.3401482,175.256707,213.475758
6.291765993,2.701356051,1.171328501,202.2717209,191.4754071,180.4835866
8.035679393,3.043299855,1.528830748,199.6382291,196.52349,176.6102148
9.642815272,3.761381844,3.322155028,196.2845374,166.1840269,164.0159079
10.15573098,3.45363242,3.856955137,182.1236705,161.6364077,167.4548204
10.94220173,5.231740201,5.510766345,160.0589862,142.1467303,164.4328217
11.28414553,6.189182852,8.91721052,138.7103243,123.9863312,125.8745582
10.36089726,7.933096252,8.144075579,108.5463159,98.3089507,100.1813032
8.993122045,7.488569307,8.129542968,73.86142419,66.00523022,65.77964558
8.104068154,9.506037751,8.513203916,35.92811369,34.39748014,32.94204146
8.172456915,7.009847982,5.333468483,1.782954156,1.745356716,10.4713048
10.6344523,6.120794091,4.874237954,0,0,0.048458923
15.04552738,7.009847982,5.789792489,0,0,0
11.24995115,9.608620892,9.454917152,0,0,0
11.07897925,8.787955762,13.16945269,0,0,0
11.04478487,12.41256008,22.77841553,0,0,0
11.01059049,16.17394193,24.25202235,0,0,0
10.53186916,23.9018719,21.54895658,0,0,0
9.198288327,22.77345734,11.67259369,0,0,0
9.403454609,17.98624409,9.658373715,4.057181529,3.891752793,1.890733484
9.813787174,11.38672867,4.452792215,27.31746443,25.66651906,16.87790858
9.198288327,9.950564696,3.97321603,67.5834872,62.83534828,55.8647829
9.745398413,6.633709797,3.493639845,106.2787725,102.4714051,95.77488324
12.51514323,7.317597405,5.234646723,142.9036921,139.189065,122.2242646
17.54171714,8.753761382,7.588929814,178.1951558,179.3656894,143.7241518
21.30309899,11.21575677,10.45185431,204.0555105,205.4700098,160.2302634
23.83348314,14.80616671,11.77432197,213.2242729,214.9813266,176.3654137
25.30384149,14.97713861,12.00103072,211.4112408,170.8594775,196.1583771
25.54320216,13.4383915,8.190579937,200.8797801,170.0039268,216.7425578
24.4147876,12.2073938,6.103696901,180.1318417,189.9172021,211.589202
21.9869866,7.420180546,4.580679198,150.8166999,160.7950605,166.4914904
18.08882723,4.445269452,5.470075032,117.4351862,124.758332,123.4006467
12.92547579,3.692993083,3.41225722,77.5534928,82.87645481,74.34183592
6.496932276,3.009105475,1.990967799,37.15044825,38.39534126,29.76380453
3.41943804,1.949079683,2.363002657,1.836426071,1.913291948,6.237833051
2.427801008,1.504552738,2.09269608,0,0,0.000835499
1.538747118,2.120051585,1.586961194,0,0,0
1.333580836,1.196803314,0.956245848,0,0,0
0.923248271,1.538747118,0.932993669,0,0,0
0.786470749,0.88905389,0.935900191,0,0,0
0.615498847,0.82066513,1.023095862,0,0,0
0.444526945,0.88905389,0.813826253,0,0,0
0.444526945,0.88905389,0.726630583,0,0,0
0.82066513,1.128414553,0.790574075,2.394539181,2.754639106,3.862510339
1.299386455,1.401969596,0.985311071,16.96647144,19.22315334,22.28943345
1.949079683,1.949079683,1.578241627,40.19918288,47.02604249,46.78458338
2.940716714,2.154245965,1.459074212,65.84063698,70.95221783,66.04616966
4.753018875,2.974911095,1.081226308,91.11530717,93.31183317,109.092732
6.90726484,3.077494236,1.418382899,111.0168854,110.0067675,158.4222443
9.095705186,2.906522334,2.284526554,121.6444285,117.8512645,187.8518494
10.66864668,3.590409942,3.36284634,117.1202032,110.1496378,142.5210337
10.70284106,3.761381844,6.879738364,108.1177051,141.1750453,125.4793674
8.58278948,4.376880691,11.87314373,98.83113736,110.6300495,100.1111213
7.215014264,7.454374927,31.56483255,83.74370243,81.02582526,59.77825865
6.086599711,14.97713861,19.90095842,63.11022734,60.58702136,48.36284036
5.710461526,27.7316425,7.286651491,45.97164318,46.54312426,38.559099
5.12915706,12.0364219,6.013594709,30.33779211,31.79406629,34.67570119
3.487826801,8.377623197,3.11288542,16.20449665,15.9229336,17.68583579
3.316854899,5.334323342,2.903615811,0.802914219,0.750277803,5.626248026
5.744655907,4.27429755,3.877300793,0,0,0.000835499
11.83125562,8.924733284,2.066537379,0,0,0
38.29770605,15.04552738,5.760727266,0,0,0
47.35921685,18.53335418,13.85248544,0,0,0
52.62515143,18.80690922,19.24989742,0,0,0
53.99292665,21.9869866,18.28202548,0,0,0
51.49673688,22.53409668,12.00393724,0,0,0
48.59021455,20.03790691,10.80645004,0,0,0
48.69279769,14.36163977,7.690658095,2.940955309,3.321107203,1.315910401
39.90484192,11.24995115,7.280838446,22.89433448,25.34819407,18.79454252
26.02192348,8.480206339,6.234490406,55.57068736,58.34036545,58.00950797
21.47407089,6.736292938,2.92686799,90.86298657,97.09246464,118.5079665
22.02118098,6.770487319,3.566302904,123.6454478,134.3323112,154.9766478
22.70506858,5.607878385,6.937868811,157.2291522,190.6892029,171.5988938
22.94442925,7.146625503,3.729068154,182.2005364,212.9343549,183.3042301
22.12376412,6.325960374,3.543050725,191.5347275,216.603865,204.0237616
20.51662824,4.718824495,1.7439134,193.6969981,187.3154592,212.6277269
17.02880144,2.940716714,2.261274376,188.8836902,177.7556835,208.7067316
11.31833991,1.675524639,1.677063387,172.0759635,181.1737085,180.8052536
7.044042362,1.607135879,1.142263277,143.288857,151.2327783,157.2241392
3.556215561,1.025831412,1.226552425,110.7887943,115.4642448,117.4635931
1.538747118,0.82066513,1.092852398,73.4812723,75.19404457,69.74826425
0.547110086,0.957442651,0.889395834,35.77855943,36.79034832,38.38782177
0.581304467,0.957442651,0.796387119,1.716114263,1.783789655,9.670061576
1.230997694,1.094220173,0.82254582,0,0,0
2.496189769,3.795576224,2.604244011,0,0,0
5.710461526,5.949822189,10.17573469,0,0,0
8.206651295,13.02805893,21.14204346,0,0,0
11.07897925,23.76509438,30.79460413,0,0,0
13.6093634,30.91171988,32.1577631,0,0,0
15.96877565,37.27187463,34.60214838,0,0,0
17.81527219,35.59634999,39.81935597,0,0,0
20.55082262,32.65563328,43.37693931,3.311916717,3.171552941,2.416262146
22.60248544,27.7316425,47.23389445,25.49858383,23.42571164,23.62372482
20.14049005,41.13583962,30.87598675,60.42744112,55.28494682,62.6356641
18.73852046,35.69893314,11.74235023,93.23496729,83.85900124,109.5380528
18.25979913,28.24455821,6.452479581,116.6590079,105.2811871,149.3378673
16.85782954,10.53186916,4.694033569,120.7963973,147.0243715,140.0345896
15.59263746,5.676267146,6.315873031,111.1789722,139.2450434,124.7023536
14.08808472,4.753018875,11.16976533,98.83030187,122.9837328,100.60323
13.02805893,7.69373559,11.00409356,89.16107579,104.2919567,90.39844931
13.30161397,10.39509164,7.033784048,77.28529773,94.38294246,83.98766804
14.08808472,5.505295244,2.310685255,67.25430073,77.51088237,63.0116385
12.92547579,4.479463832,2.269993943,59.79329763,62.68830051,67.59518419
10.1215366,2.085857204,3.62443335,46.91492117,50.95121523,56.99521259
8.069873774,2.461995389,2.479263551,31.18081027,37.31420598,40.66706214
10.08734222,2.872327953,1.214926336,15.1116644,21.52244567,21.05623742
15.96877565,1.607135879,0.930087147,0.705160875,0.987559425,7.295574364
22.91023487,0.957442651,0.802200164,0,0,0.001670997
28.82586268,0.85485951,0.590024034,0,0,0
2.085857204,0.82066513,0.982404549,0,0,0
1.983274063,0.649693228,1.990967799,0,0,0
1.983274063,1.914885302,1.229458947,0,0,0
2.222634726,2.291023487,1.313748095,0,0,0
2.838133573,2.461995389,2.624589667,0,0,0
3.145882997,3.351049279,4.534174841,0,0,0
4.30849193,5.98401657,3.447135488,0.99674991,1.095338753,0.306628011
5.642072766,8.685372621,3.784292079,7.559591942,7.933895345,6.030629381
7.659541209,7.830513111,5.531112001,17.06171829,19.01010118,19.6258637
13.54097464,8.446011958,7.118073196,26.30484004,30.8441043,37.76119777
21.30309899,12.51514323,7.336062371,34.66400421,43.52446758,55.36766119
28.38133573,17.54171714,12.47770038,42.40991236,57.21996173,75.78641312
35.66473875,22.4999023,13.61124409,47.67021197,61.70074109,81.49119802
43.66622377,28.92844582,16.20676853,47.32598652,57.83572425,76.13732256
54.47164797,30.60397046,17.20370569,45.56391983,70.38324324,67.04876806
68.18359451,34.16018602,27.44047735,43.70911278,62.72255596,68.1482843
82.95556685,45.58110907,38.40969264,39.70874516,61.48768893,70.98981527
95.09457189,57.99366915,54.04387627,31.98790198,46.76286041,47.2073457
101.4547266,69.72234163,54.98268299,23.02968527,31.31616105,34.34818571
101.2837547,79.63871195,62.15888663,14.18843837,18.28990133,19.94753068
97.18042909,76.49282895,73.94192817,6.941322929,8.447727026,9.038424584
92.49579898,73.85986166,85.30352398,0.353415936,0.425268822,1.759560194
89.3157216,85.79370042,78.1621986,0,0,0.010861483
84.73367463,93.52163039,73.65127594,0,0,0
76.69799523,83.70784321,76.79032006,0,0,0
76.69799523,83.84462074,79.89739243,0,0,0
77.6212435,87.913752,75.61899156,0,0,0
79.39935128,88.39247333,71.41616026,0,0,0
82.30587362,83.53687131,72.88976709,0,0,0
85.04142405,84.0839814,67.65802689,0,0,0
86.13564422,85.17820157,59.42384911,0.587355563,0.713515862,0.025900459
90.27316425,77.1083278,63.24011294,4.835030788,5.892772101,2.304305325
98.27464926,82.88717808,68.71309449,11.94345345,14.34467662,7.491081052
106.1735511,92.87193716,81.09778616,19.95672117,24.59624527,14.13747295
114.1750361,100.6340615,89.43369221,28.29750437,34.34985671,18.3717802
120.7745516,109.3878229,92.52041893,37.08611485,33.31550936,23.02383678
125.8353199,118.8254719,101.4812273,45.04006216,40.91353424,27.70764231
129.4257298,122.0397436,111.9679599,47.20400371,41.72981644,36.17040831
135.8884677,134.65747,112.8457296,49.13233463,32.94037046,41.38308449
147.5829458,142.0434562,115.2058257,50.14579452,34.90462783,37.57989456
160.6110047,143.5138145,118.9407069,46.58740569,39.1832165,30.01027663
169.2963773,149.8055805,137.2198259,38.76880916,33.9204104,24.0774006
172.5790379,155.5844308,145.4423776,29.85403838,26.99913944,17.81032509
173.5706749,170.4247919,160.335398,19.58325326,18.85219193,10.33344752
172.4422603,184.547071,156.9202343,9.227247283,9.731888478,4.569342212
169.5699324,191.830474,162.4745985,0.446156288,0.486260224,0.717693355
167.107937,189.5394505,165.6921187,0,0,0.002506496
166.834382,193.0956661,171.3133329,0,0,0
189.1975067,190.8730314,180.3526173,0,0,0
186.4619563,199.7977647,187.2236361,0,0,0
183.110907,200.8919848,175.1470358,0,0,0
178.9391926,195.3866896,163.1837899,0,0,0
175.553949,179.4863027,145.4045928,0,0,0
172.2712884,166.5950213,134.1854166,0,0,0
167.9286021,156.5760678,118.0774698,0.628294998,0.857221633,0.155402752
161.0897261,144.5054516,112.4039382,5.299568047,7.363249756,2.488115031
154.2166556,134.1787487,118.5425134,13.49664547,19.3702011,11.55494657
149.7029974,136.2646059,119.5452636,24.64470419,36.56810567,26.62734253
146.6255031,142.8299269,107.3872807,39.09883114,54.2923744,41.00711009
143.4796201,139.4104889,110.8925466,54.47785511,66.81984142,53.08424333
138.1111024,135.8542733,103.8849213,64.577363,80.26301498,65.00179632
130.9302825,130.2463949,101.2487055,66.62099274,83.85733025,61.80434292
125.2882098,125.9720974,106.2014196,70.04235978,65.53066698,58.28689353
122.3474931,124.946266,107.2913654,70.49436456,68.98545397,59.80415911
119.0990269,126.5534019,96.0954414,66.13891001,57.39625195,52.80685777
116.3976709,120.7061628,106.2217652,56.07365756,53.36747738,40.55426982
112.9098441,115.1324788,107.1954502,42.24699012,43.99401783,25.61388265
110.208488,120.4326078,99.11822463,27.41354678,30.32191764,14.89527024
109.1826566,113.4569542,89.05584431,10.53814469,12.17739308,7.313119836
110.1400993,110.1400993,71.18945152,0,0,1.538153047
111.6788464,96.05201454,68.11725742,0,0,0.000835499
109.7981555,86.51178241,65.30083727,0,0,0
111.1659307,78.74965806,68.649151,0,0,0
106.8232444,75.33022002,73.49723026,0,0,0
100.0185627,77.21091094,69.20139025,0,0,0
